+/-,3PA,3PM,AST,BLK,DKPoints,DREB,FGA,FGM,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,TO,home_team_score,visit_team_score,Home,team_win_pct,opponent_win_pct,const,HomeCurr,team_win_pctCurr,opponent_win_pctCurr
0.0070570216095633591,0.018441915652147534,-0.055297611140743698,0.091226689424007593,0.072618785361866153,0.080071005354457672,0.055739843860324399,0.2329643443444096,0.069266005983535731,0.054363274006914236,0.035348199367862952,0.15187851707521877,0.019973981241241157,0.020040701576889735,0.054513395480556372,0.050503785663277866,0.038545112890626544,0.07759128754140121,0.01570751731889997,-0.0075297259945171875,0.0024512428175676743,0.0056448315481474158,-0.0038205628178480193,-0.020735730226371263,0.001816600429974855,0.013312148234232209,-0.010007157015191595
-0.074652207173704022,0.0067421889660880998,-0.02408253721561953,0.10267210472121169,0.076508137866453482,0.081620162140647795,0.059207917865286744,0.18491075111562971,0.048264202355545613,0.026091073548147069,0.052286444806968493,0.11872217007952755,0.032940359919786097,0.0045920603192923142,0.048226912167577983,0.058470807398319391,0.015927759495305803,0.11795565322460785,0.023389814170615714,-0.02681311736108042,-0.037432424915262739,-0.00014472482367900916,-0.022321635925893736,0.0046008740657505608,0.0092717307131878618,0.060098544967954588,-0.024731858973396276
-0.090369995573124307,-0.0058063229323197085,-0.019701810883120126,0.18180980831225108,0.11413078018584118,0.11355719065449543,0.089500751151459543,0.2336718925391584,0.035603496830275083,0.053478901476769716,0.059834145429237491,0.0003869408273395789,0.05541731771635805,0.007052185813352204,0.041444631410949104,0.090700809614975564,0.02187884308261057,0.084624187301948289,0.018580538043080384,-0.10198841246169203,-0.024492988597477498,0.021334838619594322,-0.059891196470872182,0.17836918849830966,0.067374552864997467,0.11221779621156261,-0.041762157937864419
