Player Name,Predicted Points,Actual Points,Difference,Pct Error
Jamal Crawford,24.294302959884241,35.500000000000007,11.205697040115766,0.31565343774973981
Jamal Crawford,24.091175336226403,36.0,11.908824663773597,0.33080068510482213
Jamal Crawford,24.395672351320421,23.750000000000004,-0.64567235132041745,0.027186204266122838
Jamal Crawford,23.11697567867807,24.750000000000004,1.6330243213219333,0.065980780659472049
Jamal Crawford,24.233964477671009,28.250000000000004,4.0160355223289947,0.14216054946297324
Jamal Crawford,25.377966458213738,41.25,15.872033541786262,0.38477657070997001
Jamal Crawford,25.427255808734412,31.500000000000004,6.072744191265592,0.19278552988144734
Jamal Crawford,24.767477819293113,26.500000000000004,1.7325221807068907,0.065378195498373218
Jamal Crawford,23.798530170876795,31.000000000000004,7.2014698291232087,0.23230547835881316
Jamal Crawford,22.564674056597255,21.500000000000004,-1.0646740565972515,0.049519723562662848
Jamal Crawford,23.031704505649081,25.250000000000004,2.2182954943509223,0.087853286904987005
Jamal Crawford,22.845497110684445,34.75,11.904502889315555,0.34257562271411668
Jamal Crawford,26.126403384184673,36.75,10.623596615815327,0.28907745893375036
Jamal Crawford,29.259254117140628,29.250000000000004,-0.0092541171406246292,0.00031638007318374796
Jamal Crawford,30.393548347165279,20.250000000000004,-10.143548347165275,0.50091596776124803
Jamal Crawford,28.4525374289816,21.500000000000004,-6.9525374289815964,0.32337383390612073
Jamal Crawford,22.64545531618348,24.000000000000004,1.354544683816524,0.05643936182568849
Jamal Crawford,23.60410690676466,24.250000000000004,0.64589309323534394,0.026634766731354384
Jamal Crawford,26.245262893365506,22.750000000000004,-3.4952628933655028,0.15363792937870341
Jamal Crawford,25.931376193132909,25.000000000000004,-0.93137619313290543,0.037255047725316209
Jamal Crawford,24.879243723839441,37.0,12.120756276160559,0.3275880074637989
Jamal Crawford,25.317149716816061,30.250000000000004,4.9328502831839423,0.16306943084905592
Jamal Crawford,23.769720647563375,30.250000000000004,6.4802793524366287,0.21422411082435133
Jamal Crawford,24.998778116583946,26.500000000000004,1.5012218834160578,0.056649882393058779
Jamal Crawford,25.486992711167428,31.750000000000004,6.2630072888325756,0.19726007208921495
Jamal Crawford,28.181924450147697,27.500000000000004,-0.68192445014769376,0.024797252732643407
Jamal Crawford,31.076106928832459,32.25,1.1738930711675408,0.036399785152481885
Jamal Crawford,29.955469197172139,41.0,11.044530802827861,0.26937880006897225
Jamal Crawford,31.565563895429882,35.250000000000007,3.6844361045701248,0.10452301005872693
Jamal Crawford,30.523993020423578,24.250000000000004,-6.2739930204235748,0.25872136166695148
Jamal Crawford,27.951849566757254,27.000000000000004,-0.95184956675725019,0.035253687657675926
Jamal Crawford,27.114850749996631,31.750000000000004,4.6351492500033729,0.14598895275601173
Jamal Crawford,27.079368230685809,20.000000000000004,-7.0793682306858052,0.35396841153429021
Spencer Hawes,23.892861317128592,35.250000000000007,11.357138682871415,0.32218833142897624
Spencer Hawes,26.248861740090717,20.250000000000004,-5.9988617400907138,0.29624008593040557
Spencer Hawes,26.593071253882535,24.000000000000004,-2.5930712538825311,0.10804463557843878
J.J. Redick,22.16181449577946,21.500000000000004,-0.66181449577945628,0.030782069571137497
J.J. Redick,22.251633936423595,21.000000000000004,-1.2516339364235911,0.059601616020170993
J.J. Redick,20.457602742871497,24.000000000000004,3.5423972571285063,0.14759988571368773
J.J. Redick,20.567255042989121,31.500000000000004,10.932744957010883,0.34707126847653591
J.J. Redick,20.836445641892663,29.000000000000004,8.1635543581073406,0.28150187441749447
J.J. Redick,20.578098741581069,20.500000000000004,-0.078098741581065667,0.0038096947112714954
J.J. Redick,20.732786471150742,39.25,18.517213528849258,0.47177614086240149
J.J. Redick,24.386441295744714,20.000000000000004,-4.3864412957447101,0.21932206478723545
J.J. Redick,22.462951333122305,33.75,11.287048666877695,0.33443107161119096
J.J. Redick,21.856931566939267,25.750000000000004,3.893068433060737,0.15118712361400918
J.J. Redick,19.425812295380915,20.250000000000004,0.82418770461908863,0.040700627388596963
J.J. Redick,20.712843133349427,32.25,11.537156866650573,0.35774129819071543
J.J. Redick,23.490948634997686,22.750000000000004,-0.74094863499768238,0.032569170769128894
J.J. Redick,23.803647422916921,27.500000000000004,3.6963525770830827,0.13441282098483937
J.J. Redick,24.284819911173862,21.250000000000004,-3.0348199111738587,0.14281505464347569
J.J. Redick,21.916423017164806,26.000000000000004,4.0835769828351971,0.1570606531859691
J.J. Redick,21.439304184768631,20.000000000000004,-1.439304184768627,0.071965209238431332
J.J. Redick,20.019854163058231,24.500000000000004,4.480145836941773,0.18286309538537845
J.J. Redick,20.098833596592581,22.500000000000004,2.4011664034074229,0.10671850681810767
J.J. Redick,18.345225727951522,26.750000000000004,8.4047742720484813,0.31419716904854134
J.J. Redick,17.97456436766857,20.750000000000004,2.7754356323314333,0.13375593408826184
J.J. Redick,21.017754689596828,20.250000000000004,-0.76775468959682414,0.037913811831941924
J.J. Redick,23.398042607451391,25.750000000000004,2.3519573925486128,0.091338151166936402
J.J. Redick,23.397408717380426,24.500000000000004,1.1025912826195778,0.045003725821207249
J.J. Redick,24.016732050358982,26.250000000000004,2.2332679496410215,0.085076874272038902
J.J. Redick,24.462440573945337,37.0,12.537559426054663,0.33885295746093685
J.J. Redick,26.359841984580171,26.250000000000004,-0.10984198458016792,0.0041844565554349676
J.J. Redick,29.12052514813611,33.25,4.1294748518638897,0.1241947323868839
J.J. Redick,28.672031839951558,48.75,20.077968160048442,0.41185575712919881
J.J. Redick,30.504086838525414,22.000000000000004,-8.50408683852541,0.38654940175115493
